Neuron,Start Time,Amplitude,Peak,Decay Time,Rise Time,Latency,Frequency,k-means-ED,k-means-EMD,k-means-Hausdorff,k-means-Manhattan,Hierarchical,GMM,Spectral,t-SNE-1,t-SNE-2,UMAP-1,UMAP-2
n37,331,0.490466667,1.045,1,0,1,0.466666667,3,0,1,1,0,3,0,-43.7243,-47.426067,2.7010326,-5.697796
n37,336,0.501666667,1.045,0,2,2,0.466666667,3,0,1,1,0,1,0,-41.75552,-41.847794,5.6721253,-6.378988
n37,341,0.4955,1.045,0,4,4,0.433333333,3,0,1,1,0,1,0,-48.574234,3.869845,3.5467784,-5.181486
n37,346,0.509333333,1.045,0,1,1,0.433333333,3,0,1,1,0,1,0,-47.06133,7.420804,4.169382,-4.991648
n37,351,0.358466667,0.811,2,0,2,0.533333333,3,0,1,1,0,3,0,-53.499878,11.082607,4.8192806,-5.124608
n37,356,0.3987,0.811,0,1,1,0.5,3,0,1,1,0,4,0,-47.66205,12.2894,6.2183013,-4.9752245
n37,361,0.302133333,0.68,14,0,14,0.566666667,3,0,1,1,0,3,0,-55.00645,15.643419,5.3660064,-4.3943295
n37,366,0.2898,0.601,9,0,9,0.5,3,0,1,1,0,3,0,-53.776745,16.081217,5.6378374,-4.501629
n37,371,0.214233333,0.499,4,0,4,0.466666667,3,0,1,1,0,3,0,-48.645573,21.042967,6.7735615,-4.331257
n37,376,0.3726,0.688,0,6,6,0.433333333,3,0,1,1,0,1,0,-52.147793,23.100155,6.613659,-3.8815858
n37,381,0.340166667,0.688,0,1,1,0.5,3,0,1,1,0,4,0,-56.89291,23.994972,6.6159706,-3.6375039
n37,386,0.390133333,0.79,0,1,1,0.5,3,0,1,1,0,4,0,-54.268036,28.142887,6.7618437,-3.2773905
n37,391,0.363433333,0.79,0,7,7,0.566666667,3,0,1,1,0,1,0,-59.64542,36.391933,6.316613,-3.263763
n37,396,0.297433333,0.79,0,2,2,0.5,3,0,1,1,0,4,0,-60.1949,30.685598,6.5152164,-2.8346903
n37,401,0.266766667,0.79,5,0,5,0.466666667,3,0,1,1,0,3,0,-58.114403,32.21416,6.1798983,-2.8399913
n37,406,0.280333333,0.79,0,4,4,0.5,3,0,1,1,0,1,0,-63.33164,36.05776,5.592092,-2.8118057
n37,411,0.251233333,0.79,14,0,14,0.433333333,3,0,1,1,0,3,0,-57.27555,41.927685,5.2128944,-3.4385116
n37,416,0.400666667,0.921,2,0,2,0.466666667,3,0,1,1,0,3,0,-63.16146,43.03205,5.069586,-2.8013234
n37,421,0.429666667,0.972,1,2,3,0.366666667,3,0,1,1,0,0,0,-69.41378,46.31016,5.43892,-1.9956114
n37,426,0.425733333,0.972,1,3,4,0.366666667,3,0,1,1,0,0,0,-67.27519,52.873074,6.7311788,-1.4523475
n37,431,0.406366667,0.972,0,5,5,0.4,3,0,1,1,0,1,0,-60.908646,51.288322,3.928412,-3.3266704
n37,436,0.615466667,1.287,0,2,2,0.433333333,3,0,1,1,0,1,0,-57.383125,52.520733,3.4108455,-3.6356456
n37,441,0.548133333,1.287,0,3,3,0.466666667,3,0,1,1,0,1,0,-59.901752,56.862617,3.6407673,-3.8102252
n37,446,0.4887,1.287,0,2,2,0.466666667,3,0,1,1,0,1,0,-59.476627,64.55467,2.8858056,-4.068139
n37,451,0.443766667,1.287,0,11,11,0.466666667,3,0,1,1,0,1,0,-50.42459,58.5277,0.5388894,-4.1181936
n37,456,0.4041,1.287,1,6,7,0.533333333,3,0,1,1,0,2,0,-50.000526,59.034206,0.4665968,-4.011788
n37,461,0.390366667,1.287,26,1,27,0.533333333,3,0,1,1,0,0,0,-51.01811,46.43773,1.6060705,-3.5203125
n37,466,0.3019,1.145,21,0,21,0.5,3,0,1,1,0,3,0,-50.452744,47.353947,1.4266196,-3.6596315
n37,471,0.313333333,1.141,16,1,17,0.5,3,0,1,1,0,0,0,-49.79761,48.01553,1.2188332,-3.7566185
n37,476,0.592966667,1.507,3,0,3,0.433333333,3,0,1,1,0,3,0,-47.79954,50.4353,-0.31656158,-4.5444913
n37,481,0.5733,1.507,2,0,2,0.466666667,3,0,1,1,0,3,0,-42.98488,50.0916,-1.5691947,-4.4889684
n37,486,0.541433333,1.507,1,3,4,0.5,3,0,1,1,0,0,0,-39.57182,46.088913,-1.4398613,-5.1413627
n37,491,0.4675,1.507,0,9,9,0.466666667,3,0,1,1,0,1,0,-44.22928,44.963116,-1.1617123,-5.265166
n37,496,0.422733333,1.507,1,5,6,0.466666667,3,0,1,1,0,2,0,-46.557255,42.065723,-1.6365069,-5.844764
n37,501,0.387333333,1.507,30,0,30,0.4,3,0,1,1,0,3,0,-39.75433,-13.970254,1.7525786,-2.2093968
n37,506,0.260166667,1.334,30,3,33,0.466666667,3,0,1,1,0,0,0,-39.71217,-14.373376,1.8802929,-1.900063
n37,511,0.2859,1.38,30,2,32,0.433333333,3,0,1,1,0,0,0,-39.655838,-14.815769,1.9255675,-1.7999692
n37,516,0.2959,1.38,30,1,31,0.5,3,0,1,1,0,0,0,-39.571144,-15.297148,1.9918456,-1.7017719
n37,521,0.3522,1.38,29,1,30,0.566666667,3,0,1,1,0,0,0,-39.453228,-15.805576,2.0594869,-1.5861492
n37,526,0.397733333,1.38,24,0,24,0.566666667,3,0,1,1,0,3,0,-39.504433,-16.579311,2.1666434,-1.4442846
n37,531,0.458,1.38,19,0,19,0.433333333,3,0,1,1,0,3,0,-39.851574,-17.237679,2.2328367,-1.3474618
n37,536,0.533966667,1.38,14,0,14,0.4,3,0,1,1,0,3,0,-40.383694,-17.953016,2.2356315,-1.1797861
n37,541,0.575666667,1.309,9,0,9,0.533333333,3,0,1,1,0,3,0,-43.898346,-31.673998,2.023375,-1.0431784
n37,546,0.648666667,1.309,4,0,4,0.466666667,3,0,1,1,0,3,0,-41.831993,-33.85563,-3.2439973,-3.551555
n37,551,0.310633333,0.919,15,0,15,0.566666667,3,0,1,1,0,3,0,-37.65923,-18.621084,2.8210633,-0.841167
n37,556,0.340566667,0.919,10,0,10,0.533333333,3,0,1,1,0,3,0,-37.344135,-19.560457,3.0945094,-0.70559794
n37,561,0.5632,1.142,1,2,3,0.5,3,0,1,1,0,2,0,-39.552505,-28.239836,3.4978492,-0.6799019
n37,566,0.564733333,1.142,0,4,4,0.5,3,0,1,1,0,1,0,-37.75307,-26.179369,4.244383,-0.67247355
n37,571,0.537466667,1.142,1,0,1,0.5,3,0,1,1,0,3,0,-34.659912,-25.419006,4.66679,0.23347087
n37,576,0.524,1.142,0,2,2,0.466666667,3,0,1,1,0,1,0,-32.92212,-21.651676,5.0816736,0.13387206
n37,581,0.493566667,1.142,2,1,3,0.466666667,1,0,1,1,0,0,0,-29.834631,-28.068304,5.800269,0.14623493
n37,586,0.4683,1.142,2,0,2,0.433333333,1,0,1,1,0,3,0,-24.774794,-25.744226,5.813832,-0.72662365
n37,591,0.276233333,0.946,13,1,14,0.466666667,1,3,1,1,0,0,0,-32.870743,-15.1224375,-0.4437923,-2.348216
n37,596,0.255266667,0.956,8,0,8,0.533333333,1,3,1,1,0,3,0,-31.827559,-15.310778,-0.5803996,-2.5692499
n37,601,0.4842,1.245,0,4,4,0.466666667,1,3,0,1,0,1,0,-26.124071,-17.715921,-1.2334685,-3.0714486
n37,606,0.609133333,1.474,0,6,6,0.533333333,1,3,0,1,0,1,0,-28.08593,-10.850929,-1.3824203,-2.722028
n37,611,0.5687,1.474,2,9,11,0.466666667,1,3,0,2,0,2,0,-28.950495,-8.518127,-1.4353503,-2.4131503
n37,616,0.5289,1.474,0,4,4,0.533333333,1,3,0,2,0,1,0,-30.882814,-8.640046,-1.9954277,-2.1362197
n37,621,0.522333333,1.474,1,4,5,0.533333333,1,3,0,2,0,0,0,-31.23387,-6.3727794,-1.7725962,-2.156663
n37,626,0.5194,1.474,0,1,1,0.533333333,1,3,0,2,0,1,0,-36.907993,-2.578423,-3.2113023,-2.2463078
n37,631,0.5635,1.474,9,0,9,0.433333333,1,3,0,2,0,3,0,-35.562866,-8.60584,-1.1460915,-1.5237032
n37,636,0.4509,1.257,14,0,14,0.533333333,1,3,0,2,0,3,0,-35.74744,-8.849518,-1.0000014,-1.3678691
n37,641,0.4857,1.257,9,0,9,0.466666667,1,3,0,2,0,3,0,-39.70527,6.3780646,-0.8137529,-1.2611442
n37,646,0.261133333,0.994,19,0,19,0.5,1,3,0,2,0,3,0,-37.0052,17.411089,-0.86376333,-0.96437097
n37,651,0.278,1.014,14,1,15,0.466666667,1,3,0,2,0,0,0,-37.556618,17.338017,-0.7618968,-0.92230606
n37,656,0.305266667,1.014,9,1,10,0.4,1,3,0,2,0,0,0,-38.36283,17.39226,-0.5211755,-0.73339534
n37,661,0.335666667,1.014,4,5,9,0.433333333,1,3,0,2,0,0,0,-40.079517,21.984407,-0.21271619,-0.34600464
n37,666,0.3363,1.014,5,0,5,0.433333333,1,3,0,2,0,3,0,-42.273563,23.680885,0.13368909,-0.1101253
n37,671,0.398533333,1.014,0,1,1,0.5,1,3,0,2,0,4,0,-46.15457,30.449238,0.926154,0.21047251
n37,676,0.429266667,1.014,12,1,13,0.466666667,1,3,0,2,0,0,0,-35.942318,21.449064,-1.6796978,-0.2651725
n37,681,0.3981,0.942,7,0,7,0.533333333,1,3,0,2,0,3,0,-35.87512,22.86891,-1.6068467,-0.12307215
n37,686,0.383,0.906,2,0,2,0.433333333,1,3,0,2,0,3,0,-40.919468,29.399775,-1.0236061,0.66246045
n37,691,0.413166667,0.906,1,0,1,0.5,1,3,0,2,0,3,0,-37.624557,33.3623,0.115367845,0.8806488
n37,696,0.432633333,0.906,0,6,6,0.5,1,3,0,2,0,1,0,-36.88644,37.083405,-2.4406512,-0.40149495
n37,701,0.419033333,0.906,0,1,1,0.533333333,1,3,0,2,0,4,0,-34.17435,42.290306,-2.8438096,-0.9639185
n37,706,0.4523,0.906,1,0,1,0.533333333,1,3,0,2,0,3,0,-29.878347,39.806114,-3.358854,-0.9634336
n37,711,0.271833333,0.7,5,0,5,0.533333333,1,3,0,2,0,3,0,-31.492275,34.277798,-3.2630742,-0.27890152
n37,716,0.2941,0.7,0,1,1,0.433333333,1,3,0,2,0,4,0,-28.801605,34.400585,-3.6896048,-0.4185976
n37,721,0.3078,0.7,0,1,1,0.466666667,1,3,0,2,0,4,0,-27.230217,30.509174,-6.4949737,4.183841
n37,726,0.295933333,0.7,3,0,3,0.4,1,3,0,2,0,3,0,-28.966866,24.72469,-4.203059,0.20505299
n37,731,0.2863,0.7,1,0,1,0.466666667,1,3,0,2,0,3,0,-25.979502,25.69311,-4.8079386,0.35079542
n37,736,0.2729,0.694,0,1,1,0.5,1,3,0,2,0,4,0,-21.934063,22.864342,-4.1333327,0.8018749
n37,741,0.310133333,0.755,2,1,3,0.533333333,1,3,0,2,0,0,0,-24.939665,18.96686,-3.5207617,0.7262909
n37,746,0.328866667,0.755,0,4,4,0.5,1,3,0,2,0,1,0,-25.68293,15.285003,-2.6876593,0.9309495
n37,751,0.3543,0.755,5,0,5,0.5,1,3,0,2,0,3,0,-29.868475,14.188861,-3.0561173,1.1801848
n37,756,0.424733333,0.755,0,1,1,0.5,1,3,0,2,0,4,0,-31.651995,8.734136,-3.2239366,1.5499007
n37,761,0.467433333,0.755,0,0,0,0.533333333,1,3,0,2,0,3,0,-29.5253,4.373239,-3.5469677,2.1875086
n37,766,0.494866667,0.755,3,0,3,0.566666667,1,3,0,2,0,3,0,-25.869102,-0.25295958,-3.1542764,2.0323937
n37,771,0.4393,0.663,0,0,0,0.566666667,1,3,0,2,0,3,0,-26.449152,-4.3127756,-4.3870807,2.3350804
n37,776,0.283266667,0.515,2,0,2,0.6,1,3,0,2,0,3,0,-21.534695,-4.5303965,-4.2845726,1.8125881
n37,781,0.2622,0.52,0,1,1,0.566666667,1,3,0,2,2,4,0,-18.927414,-10.246566,-2.1541348,1.8681309
n37,786,0.278466667,0.571,0,3,3,0.4,1,3,0,2,2,4,0,-17.327179,-15.957378,-1.5675857,2.117021
n37,791,0.288066667,0.571,1,0,1,0.433333333,1,3,0,2,2,3,0,-19.340967,-20.104586,-1.5255172,2.607287
n37,796,0.2753,0.571,1,0,1,0.433333333,1,3,0,2,2,3,0,-14.946219,-22.64844,-2.7412145,2.9538593
n37,801,0.2669,0.571,1,0,1,0.5,1,3,0,2,2,3,0,-16.54839,-27.42615,-3.1328,3.2836173
n37,806,0.262333333,0.571,0,1,1,0.5,1,3,0,2,2,4,0,-20.93148,-29.237371,-2.8734863,3.6089132
n37,811,0.271566667,0.593,2,0,2,0.566666667,1,3,0,2,2,3,0,-20.114874,-35.201927,-3.6864502,3.8242042
n37,816,0.342433333,0.681,0,8,8,0.4,1,3,0,2,2,1,0,-22.861944,-33.98136,-3.0571206,4.3429914
n37,821,0.323433333,0.681,0,3,3,0.366666667,1,3,0,2,2,4,0,-23.79587,-39.808846,-3.5757403,4.887014
n37,826,0.320833333,0.681,1,0,1,0.4,1,3,0,2,2,3,0,-22.776436,-44.651047,-3.2048874,5.346918
n37,831,0.324466667,0.681,0,3,3,0.366666667,1,3,0,2,2,4,0,-27.444275,-45.977806,-2.628943,5.3539557
n37,836,0.368233333,0.681,4,0,4,0.5,1,3,0,2,2,3,0,-30.74056,-41.745823,-2.0510805,4.9245005
n37,841,0.4209,0.681,1,0,1,0.566666667,1,3,0,2,2,3,0,-35.28748,-44.086388,-1.3957194,4.29133
n37,846,0.420666667,0.691,0,3,3,0.533333333,1,3,0,2,2,1,0,-35.93709,-48.766594,-1.1312429,3.750821
n37,851,0.416666667,0.691,0,0,0,0.566666667,1,3,0,2,2,3,0,-36.29512,-54.100693,-0.5364665,2.9882193
n37,856,0.499,0.797,1,0,1,0.533333333,1,3,0,2,2,3,0,-30.593323,-53.40235,-0.482615,3.5576768
n37,861,0.469133333,0.797,0,0,0,0.5,1,3,0,2,2,3,0,-36.415493,-59.306908,0.73940396,1.7551053
n37,866,0.4051,0.797,0,4,4,0.566666667,1,3,0,2,2,1,0,-42.72131,-60.535496,1.6681855,2.3174212
n37,871,0.313466667,0.797,0,1,1,0.5,1,3,0,2,2,4,0,-47.45827,-61.25622,1.4241384,2.1126995
n37,876,0.398633333,0.909,0,6,6,0.5,1,3,0,2,2,1,0,-45.78485,-65.67894,1.3244103,2.4983695
n37,881,0.4228,0.999,0,1,1,0.5,1,3,0,2,2,4,0,-42.90774,-70.44154,3.0536184,1.6911527
n37,886,0.3902,0.999,1,2,3,0.5,1,3,0,2,2,0,0,-37.084263,-66.124405,1.2098681,3.3731992
n37,891,0.419033333,1.047,3,2,5,0.466666667,1,3,0,2,2,0,0,-35.256935,-69.77118,0.8507398,3.677892
n37,896,0.3876,1.047,3,0,3,0.5,1,3,0,2,2,3,0,-37.143562,-78.949646,0.6377648,5.1671267
n37,901,0.370666667,1.047,1,3,4,0.466666667,1,3,0,2,2,0,0,-28.994413,-78.262054,0.022312498,5.1757913
n37,906,0.385766667,1.092,8,4,12,0.433333333,1,3,0,2,2,0,0,-27.332478,-65.22926,0.3660785,4.591954
n37,911,0.404333333,1.102,3,0,3,0.466666667,1,3,0,2,2,3,0,-27.82991,-69.26427,-0.70237803,5.429318
n37,916,0.369033333,1.102,2,1,3,0.5,1,3,0,2,2,0,0,-23.556753,-72.8006,-0.18365805,4.751845
n37,921,0.3209,1.102,0,2,2,0.566666667,1,3,0,2,2,1,0,-17.822416,-77.39961,5.4204197,3.1182666
n37,926,0.306466667,1.102,12,3,15,0.533333333,1,3,0,2,2,0,0,-24.936245,-64.05356,4.3233204,3.3677719
n37,931,0.3105,1.102,7,2,9,0.566666667,1,3,0,2,2,0,0,-23.749561,-64.06431,4.4373217,3.253404
n37,936,0.317366667,1.102,2,4,6,0.6,1,3,0,2,2,0,0,-15.008065,-63.83012,4.5635834,2.8950913
n37,941,0.2743,1.066,18,0,18,0.566666667,1,3,0,2,2,3,0,-22.370659,-59.38786,1.7164785,4.820553
n37,946,0.289,1.066,13,0,13,0.566666667,1,3,0,2,2,3,0,-22.0723,-58.816856,1.7879857,4.8773255
n37,951,0.3666,1.153,0,2,2,0.533333333,1,3,0,2,2,1,0,-25.423561,-57.6994,0.63687617,5.9921083
n37,956,0.348466667,1.153,3,0,3,0.5,1,3,0,2,2,3,0,-22.734303,-53.925617,1.7005802,5.4682717
n37,961,0.329933333,1.153,6,1,7,0.433333333,1,3,0,2,2,0,0,-19.42534,-52.30406,2.1116276,5.253691
n37,966,0.337933333,1.153,1,2,3,0.466666667,1,3,0,2,2,0,0,-14.538322,-51.328316,2.6369379,5.2204685
n37,971,0.294733333,1.153,20,0,20,0.533333333,1,3,0,2,2,3,0,-13.018293,-48.016613,2.301432,4.885079
n37,976,0.309833333,1.153,15,0,15,0.5,1,3,0,2,2,3,0,-12.774801,-47.735462,2.4895453,4.808925
n37,981,0.364966667,1.153,10,1,11,0.566666667,1,3,0,2,2,0,0,-12.424377,-46.921326,2.652663,4.649189
n37,986,0.391533333,1.153,5,0,5,0.5,1,3,0,2,2,3,0,-11.575718,-38.360065,2.803561,4.313104
n37,991,0.3741,1.153,0,3,3,0.5,1,3,0,2,2,1,0,-14.387376,-38.77122,2.5780258,4.232007
n37,996,0.889566667,1.745,5,0,5,0.533333333,1,3,0,2,2,3,0,-13.126162,-35.41098,2.509084,3.9466927
n37,1001,0.889633333,1.879,0,4,4,0.4,1,3,0,2,2,1,0,-10.7192335,-32.971413,2.222444,3.5239725
n37,1006,1.108666667,2.311,0,19,19,0.366666667,1,3,0,2,2,1,0,-19.65323,5.0653358,-1.268771,7.4834766
n37,1011,0.943466667,2.311,0,14,14,0.5,1,3,0,2,2,1,0,-20.135225,5.341672,-1.261321,7.523826
n37,1016,0.8197,2.311,0,9,9,0.6,1,3,0,2,2,1,0,-20.872412,5.521167,-1.2235208,7.5512886
n37,1021,0.758866667,2.311,0,4,4,0.533333333,1,3,0,2,2,1,0,-23.455423,7.808132,-1.1047871,8.2103
n37,1026,0.750633333,2.311,23,0,23,0.5,1,3,0,2,2,3,0,-30.168423,48.62659,-0.5996001,7.8943696
n37,1031,0.830566667,2.311,18,0,18,0.5,1,3,0,2,2,3,0,-30.74004,48.288403,-0.83494455,7.931988
n37,1036,0.521,1.91,30,0,30,0.466666667,1,3,0,2,2,3,0,-29.84879,50.11849,0.20849413,7.7368774
n37,1041,0.507633333,1.809,30,0,30,0.433333333,1,3,0,2,2,3,0,-29.887438,50.544563,0.3872178,7.6978316
n37,1046,0.586,1.809,25,0,25,0.366666667,1,3,0,2,2,3,0,-29.985922,51.368088,0.6504045,7.6345873
n37,1051,0.653266667,1.809,20,0,20,0.5,1,3,0,2,2,3,0,-30.163202,52.27132,0.82794964,7.588297
n37,1056,0.6958,1.809,15,0,15,0.466666667,1,3,0,2,2,3,0,-30.448122,53.201065,1.0737456,7.539951
n37,1061,0.7806,1.809,10,0,10,0.5,1,3,0,2,2,3,0,-30.968155,54.203545,1.3213665,7.4890184
n37,1066,0.568333333,1.469,11,0,11,0.433333333,1,3,0,2,2,3,0,-30.91925,54.444942,1.3877201,7.4826355
n37,1071,0.618133333,1.469,6,1,7,0.433333333,1,3,0,2,2,0,0,-31.44406,55.200108,1.6330047,7.4159217
n37,1076,0.657566667,1.469,1,0,1,0.4,1,3,0,2,2,3,0,-39.04063,66.12021,1.7483059,7.049686
n37,1081,0.679366667,1.469,8,0,8,0.533333333,1,3,0,2,2,3,0,-35.12839,66.47223,1.6537182,7.6181703
n37,1086,0.477033333,1.231,3,1,4,0.5,1,3,0,2,2,0,0,-32.549297,72.63299,2.563077,7.9767485
n37,1091,0.246433333,0.98,3,0,3,0.5,1,3,0,2,2,3,0,-32.588306,78.68581,1.7494334,8.107752
n37,1096,0.251766667,0.98,23,0,23,0.433333333,1,3,0,2,2,3,0,-26.770071,56.939865,1.1502281,8.175079
n37,1101,0.3358,0.98,18,1,19,0.533333333,1,3,0,2,2,0,0,-26.323116,57.750847,1.1759297,8.432558
n37,1106,0.4163,0.98,13,0,13,0.533333333,1,3,0,2,2,3,0,-25.8616,58.661167,1.4634715,8.639222
n37,1111,0.498166667,0.98,8,0,8,0.466666667,1,3,0,2,2,3,0,-25.269285,59.735004,2.11624,8.957865
n37,1116,0.520133333,0.926,10,0,10,0.433333333,1,3,0,2,2,3,0,-25.026068,59.658897,2.0080466,9.036211
n37,1121,0.3796,0.724,6,0,6,0.333333333,1,3,0,2,2,3,0,-23.522732,60.891773,0.44531915,11.68214
n37,1126,0.228133333,0.5,4,0,4,0.6,1,3,0,2,2,3,0,-22.433725,61.131077,0.3422538,11.578932
n37,1131,0.258466667,0.5,2,0,2,0.666666667,1,3,0,2,2,3,0,-19.268581,60.289757,0.24993566,11.062845
n37,1136,0.2735,0.519,1,0,1,0.666666667,1,3,0,2,2,3,0,-19.857439,54.975365,0.50759345,10.781367
n37,1141,0.2687,0.519,0,1,1,0.566666667,1,3,0,2,2,4,0,-22.93731,50.60139,8.204071,3.6871817
n37,1146,0.292766667,0.519,2,0,2,0.533333333,1,3,0,2,2,3,0,-14.606499,-6.877106,1.6340488,11.712644
n37,1151,0.3363,0.519,1,0,1,0.5,1,3,0,2,2,3,0,-14.140213,-10.700623,2.0846395,11.310819
n37,1156,0.3597,0.519,0,2,2,0.466666667,1,3,0,2,2,4,0,-9.374026,-9.916285,2.03282,11.649895
n37,1161,0.356333333,0.519,2,0,2,0.466666667,1,3,0,2,2,3,0,-11.761118,-14.720302,0.08435024,13.931522
n37,1166,0.333633333,0.449,0,0,0,0.466666667,1,3,0,2,2,4,0,-5.1662,-7.408054,7.199941,4.369236
n37,1171,0.3826,0.427,0,1,1,0.466666667,4,3,0,2,2,4,0,-10.155028,-2.4459903,1.3385323,11.417343
n37,1176,0.413533333,0.427,0,0,0,0.433333333,4,3,0,2,2,4,0,-15.483877,-1.0330888,-0.70830333,10.947839
n37,1181,0.4123,0.427,0,3,3,0.4,4,3,0,2,2,4,0,-11.095234,3.2538717,1.7323685,10.609587
n37,1186,0.282866667,0.284,1,0,1,0.4,4,2,0,2,2,3,0,-15.058422,4.559794,1.9641572,10.210106
n37,1191,0.2925,0.274,0,1,1,0.5,4,2,0,2,2,4,0,-11.647845,10.060036,2.7194955,11.005718
n37,1196,0.292066667,0.274,0,3,3,0.533333333,4,2,0,2,2,4,0,-15.160885,14.543359,2.859431,10.594047
n37,1201,0.281366667,0.274,0,2,2,0.5,4,2,3,2,2,4,0,-18.478052,16.86901,2.7487526,10.067504
n37,1206,0.281066667,0.274,1,0,1,0.466666667,4,2,3,2,2,3,0,-17.10815,21.346487,3.2645826,10.201901
n37,1211,0.2004,0.198,0,2,2,0.533333333,4,2,3,3,2,4,0,-16.773895,27.106068,0.07534741,9.641122
n37,1216,0.1873,0.198,0,3,3,0.5,4,2,3,3,2,4,0,-14.419251,30.349895,4.7274384,7.192421
n37,1221,0.178066667,0.198,0,2,2,0.466666667,4,2,3,3,2,4,0,-13.73155,33.689636,4.927198,6.9105673
n37,1226,0.166033333,0.198,1,0,1,0.533333333,4,2,3,3,2,3,0,-16.608778,37.36777,4.939767,6.372489
n37,1231,0.244666667,0.318,0,4,4,0.533333333,4,2,3,3,2,4,0,-14.53917,48.93976,5.329531,6.463234
n37,1236,0.243833333,0.318,0,3,3,0.5,4,2,3,3,2,4,0,-13.974286,55.447086,0.18688837,8.791526
n37,1241,0.265433333,0.318,0,1,1,0.533333333,4,2,3,3,2,4,0,-12.670707,60.304535,5.6768355,6.658887
n37,1246,0.264,0.318,0,0,0,0.533333333,4,2,3,3,2,4,0,-12.393224,67.11799,6.040866,5.818268
n37,1251,0.268233333,0.346,0,0,0,0.433333333,4,2,3,3,2,4,0,-13.796974,73.04255,-4.3360944,7.4706674
n37,1256,0.281933333,0.384,0,0,0,0.433333333,4,2,3,3,2,4,0,-8.499002,75.92473,5.592555,7.3884263
n37,1261,0.307666667,0.424,0,12,12,0.433333333,4,2,3,3,4,1,0,-8.769719,72.02353,6.009725,7.1717772
n37,1266,0.278566667,0.424,0,7,7,0.533333333,4,2,3,3,4,1,0,-2.1751103,71.98287,6.343262,7.7023673
n37,1271,0.219366667,0.424,0,2,2,0.6,4,2,3,3,4,4,0,-2.8649502,69.05488,6.3419313,8.159321
n37,1276,0.198033333,0.424,2,1,3,0.566666667,4,2,3,3,4,0,0,-6.562713,63.10481,6.3382144,8.546004
n37,1281,0.198366667,0.424,1,0,1,0.566666667,4,2,3,3,4,3,0,-3.9153674,59.67949,6.246833,8.966446
n37,1286,0.2365,0.424,4,0,4,0.533333333,4,2,3,3,4,3,0,-7.3346257,55.02925,5.592227,8.774607
n37,1291,0.264833333,0.417,1,0,1,0.533333333,4,2,3,3,4,3,0,-9.140534,50.04487,5.1647935,8.830024
n37,1296,0.289333333,0.417,0,0,0,0.5,4,2,3,3,4,4,0,-1.6236327,48.097492,-4.496494,8.595819
n37,1301,0.3267,0.417,1,0,1,0.466666667,4,2,3,3,4,3,0,-8.594318,44.719913,4.7716756,10.431202
n37,1306,0.309866667,0.376,2,0,2,0.466666667,4,2,3,3,4,3,0,-4.409462,41.775898,5.1337576,9.690406
n37,1311,0.326633333,0.369,0,0,0,0.5,4,2,3,3,4,4,0,-6.957104,-26.10288,4.289853,10.083781
n37,1316,0.3232,0.369,0,0,0,0.5,4,2,3,3,4,4,0,-10.560119,-21.177507,0.72919494,9.472664
n37,1321,0.348533333,0.369,0,0,0,0.533333333,4,2,3,3,4,4,0,-6.556642,-16.060215,-5.2133017,9.785703
n37,1326,0.354266667,0.369,1,0,1,0.466666667,4,2,3,3,4,3,0,-3.6898081,-12.224543,6.1499887,10.62484
n37,1331,0.401133333,0.436,0,1,1,0.466666667,4,2,3,3,4,4,0,-7.3053465,13.567792,6.2942758,11.130246
n37,1336,0.391733333,0.436,0,0,0,0.466666667,4,2,3,3,4,4,0,-10.738964,16.630486,5.2697754,11.929476
n37,1341,0.373833333,0.436,0,1,1,0.466666667,4,2,3,3,4,4,0,-12.253396,21.164072,4.449933,12.179031
n37,1346,0.349466667,0.436,0,5,5,0.533333333,4,2,3,3,4,1,0,-9.827086,24.252518,5.2462087,12.611707
n37,1351,0.299466667,0.436,0,0,0,0.5,4,2,3,3,4,4,0,-8.016478,27.421303,5.824542,4.3641844
n37,1356,0.264433333,0.436,0,2,2,0.466666667,4,2,3,3,4,4,0,-4.3156977,26.53421,4.4414783,13.000859
n37,1361,0.237366667,0.409,1,0,1,0.433333333,4,2,3,3,4,3,0,-1.6002396,22.394684,3.8144205,13.399665
n37,1366,0.252866667,0.409,0,2,2,0.466666667,4,2,3,3,4,4,0,-3.5168066,17.669798,3.4340863,14.490532
n37,1371,0.2402,0.416,0,1,1,0.5,4,2,3,3,4,4,0,-6.4089546,8.416074,4.3337955,14.667041
n37,1376,0.2977,0.488,0,1,1,0.5,4,2,3,3,4,4,0,-2.187928,5.1132665,4.75016,15.181798
n37,1381,0.2879,0.488,0,1,1,0.5,4,2,3,3,4,4,0,-5.7750072,2.3360374,5.4308453,15.208317
n37,1386,0.327033333,0.559,0,4,4,0.466666667,4,2,3,3,4,4,0,-3.1150928,-2.1316068,5.2604046,14.532283
n37,1391,0.3184,0.559,0,7,7,0.5,4,2,3,3,4,1,0,-1.2843442,-2.1396642,5.5622025,14.624331
n37,1396,0.360066667,0.654,0,2,2,0.466666667,4,2,3,3,4,4,0,-0.073695526,-5.459478,6.290049,14.64344
n37,1401,0.3436,0.654,0,3,3,0.5,4,2,3,3,4,4,0,4.4621572,-5.1982713,6.6572585,14.972737
n37,1406,0.318233333,0.654,0,4,4,0.533333333,4,2,3,3,4,4,0,4.7612977,-2.3777735,6.9507737,15.123122
n37,1411,0.2942,0.654,3,0,3,0.5,4,2,3,3,4,3,0,3.8130045,4.35772,10.262665,15.611663
